Row ID,Order ID,Order Date,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit,Year,Month,Day of Week,Month Name,OID_Number,Profit Margin (%),Avg Price,Discount Level,Profit Category
783,AMER-2021-157014,2021-10-03,Mexico,Mexico City,AMER,LATAM,Daimler,1052,Transportation,SMB,Data Smasher,VZ3LO1S1DH,24.0,2,0.2,-2.7,2021,10,Sunday,October,157014,-11.25,12.0,Low (0–20%),Loss
784,AMER-2021-157014,2021-10-03,Mexico,Mexico City,AMER,LATAM,Daimler,1052,Transportation,SMB,Marketing Suite,CJZB9DI3A5,35.49,1,0.5,-15.6156,2021,10,Sunday,October,157014,-44.0,35.49,High (>30%),Loss
785,AMER-2021-157014,2021-10-03,Mexico,Mexico City,AMER,LATAM,Daimler,1052,Transportation,SMB,Data Smasher,EF6BX3ZKDL,47.984,2,0.2,0.5998,2021,10,Sunday,October,157014,1.25,23.992,Low (0–20%),Profit
786,AMER-2021-154921,2021-05-23,Colombia,Bogotá,AMER,LATAM,Carrefour,1048,Retail,STRATEGIC,SaaS Connector Pack - Gold,1UVGJ25JDB,186.69,3,0.0,87.7443,2021,5,Sunday,May,154921,47.0,62.23,No Discount,Profit
787,AMER-2023-129567,2023-03-18,United States,Roswell,AMER,NAMER,Walmart,1096,Retail,SMB,ContactMatcher,LITEM986TF,17.456,2,0.2,5.8914,2023,3,Saturday,March,129567,33.75,8.728,Low (0–20%),Profit
788,AMER-2021-154620,2021-12-12,United States,Roswell,AMER,NAMER,Oracle,1072,Tech,SMB,FinanceHub,6V3AWBV5I5,348.928,2,0.2,34.8928,2021,12,Sunday,December,154620,10.0,174.464,Low (0–20%),Profit
789,EMEA-2021-115938,2021-06-26,Spain,Murcia,EMEA,EU-WEST,Chevron,1017,Energy,SMB,ContactMatcher,83XK3SKJFW,143.96,4,0.0,69.1008,2021,6,Saturday,June,115938,48.00000000000001,35.99,No Discount,Profit
790,EMEA-2021-115938,2021-06-26,Spain,Murcia,EMEA,EU-WEST,Chevron,1017,Energy,SMB,Marketing Suite - Gold,LCCR6ZD6LN,15.42,1,0.0,4.1634,2021,6,Saturday,June,115938,27.0,15.42,No Discount,Profit
791,EMEA-2021-115938,2021-06-26,Spain,Murcia,EMEA,EU-WEST,Chevron,1017,Energy,SMB,ContactMatcher,AMEO4DMBHB,43.04,8,0.0,21.0896,2021,6,Saturday,June,115938,49.00000000000001,5.38,No Discount,Profit
792,EMEA-2021-115938,2021-06-26,Spain,Murcia,EMEA,EU-WEST,Chevron,1017,Energy,SMB,FinanceHub,O6YYHTNJMN,332.94,3,0.0,79.9056,2021,6,Saturday,June,115938,24.000000000000004,110.98,No Discount,Profit
793,EMEA-2022-105256,2022-05-21,Sweden,Stockholm,EMEA,NOR,Lowes,1060,Retail,SMB,Site Analytics,VP3E6V0UGJ,1363.96,5,0.2,85.2475,2022,5,Saturday,May,105256,6.25,272.79200000000003,Low (0–20%),Profit
794,AMER-2020-156433,2020-09-20,United States,Los Angeles,AMER,NAMER,Home Depot,1047,Retail,SMB,FinanceHub,W7WHFS3DPL,9.96,2,0.0,4.5816,2020,9,Sunday,September,156433,46.0,4.98,No Discount,Profit
795,AMER-2020-156433,2020-09-20,United States,Los Angeles,AMER,NAMER,Home Depot,1047,Retail,SMB,Support,JLY4AOOOAR,21.72,4,0.0,10.6428,2020,9,Sunday,September,156433,49.0,5.43,No Discount,Profit
796,EMEA-2023-151428,2023-09-22,Luxembourg,Luxembourg,EMEA,EU-WEST,Engie,1062,Energy,SMB,ContactMatcher,GJUCKMGF0A,20.16,7,0.0,9.8784,2023,9,Friday,September,151428,48.99999999999999,2.88,No Discount,Profit
797,EMEA-2021-124653,2021-12-24,United Kingdom,Liverpool,EMEA,UKIR,Merck,1064,Healthcare,STRATEGIC,Support,RTGRHKVRDG,132.79,7,0.0,63.7392,2021,12,Friday,December,124653,48.0,18.97,No Discount,Profit
798,EMEA-2021-124653,2021-12-24,United Kingdom,Liverpool,EMEA,UKIR,Merck,1064,Healthcare,STRATEGIC,Support,INTVRKP0V6,12.96,2,0.0,6.2208,2021,12,Friday,December,124653,47.99999999999999,6.48,No Discount,Profit
799,EMEA-2021-124653,2021-12-24,United Kingdom,Liverpool,EMEA,UKIR,Merck,1064,Healthcare,STRATEGIC,FinanceHub,AHRQ8JC653,21.56,7,0.0,10.3488,2021,12,Friday,December,124653,48.00000000000001,3.0799999999999996,No Discount,Profit
800,AMER-2021-101910,2021-11-27,United States,Baltimore,AMER,NAMER,Sprint Nextel,1081,Communications,SMB,FinanceHub,AS9EF00U2B,283.92,5,0.2,17.745,2021,11,Saturday,November,101910,6.25,56.784000000000006,Low (0–20%),Profit
801,AMER-2023-105809,2023-02-21,United States,Seattle,AMER,NAMER,Valero Energy,1093,Energy,STRATEGIC,SaaS Connector Pack,IKJNDPA5O7,22.23,1,0.0,7.3359,2023,2,Tuesday,February,105809,32.99999999999999,22.23,No Discount,Profit
802,AMER-2023-105809,2023-02-21,United States,Seattle,AMER,NAMER,Valero Energy,1093,Energy,STRATEGIC,Site Analytics,G99KOX02MN,215.968,2,0.2,18.8972,2023,2,Tuesday,February,105809,8.75,107.984,Low (0–20%),Profit
803,EMEA-2022-136133,2022-08-19,United Kingdom,London,EMEA,UKIR,Valero Energy,1093,Energy,STRATEGIC,OneView,0L66FQZO64,355.32,9,0.0,99.4896,2022,8,Friday,August,136133,27.999999999999996,39.48,No Discount,Profit
804,EMEA-2022-115504,2022-03-13,Czech Republic,Brno,EMEA,EU-EAST,Royal Dutch Shell,1031,Energy,STRATEGIC,Support,F0I2Y8G82A,12.96,2,0.0,6.2208,2022,3,Sunday,March,115504,47.99999999999999,6.48,No Discount,Profit
805,AMER-2023-135783,2023-04-23,United States,Los Angeles,AMER,NAMER,Honda Motor,1045,Manufacturing,SMB,SaaS Connector Pack,W4WHTHU3L5,18.28,2,0.0,6.2152,2023,4,Sunday,April,135783,34.0,9.14,No Discount,Profit
806,EMEA-2020-134313,2020-11-01,Russia,Moscow,EMEA,EU-EAST,Sony,1028,Tech,SMB,ChatBot Plugin,A3V0X8216P,43.176,3,0.2,4.3176,2020,11,Sunday,November,134313,10.0,14.392000000000001,Low (0–20%),Profit
807,EMEA-2020-134313,2020-11-01,Russia,Moscow,EMEA,EU-EAST,Sony,1028,Tech,SMB,Site Analytics,2S3OIOFEUY,1983.968,4,0.2,247.996,2020,11,Sunday,November,134313,12.5,495.992,Low (0–20%),Profit
808,AMER-2021-140921,2021-02-03,Costa Rica,San José,AMER,LATAM,Comcast,1022,Communications,SMB,SaaS Connector Pack,JJM1SC1R9Q,28.4,2,0.0,11.076,2021,2,Wednesday,February,140921,39.0,14.2,No Discount,Profit
809,AMER-2021-140921,2021-02-03,Costa Rica,San José,AMER,LATAM,Comcast,1022,Communications,SMB,Data Smasher,IDE5VT4UNV,149.97,3,0.0,50.9898,2021,2,Wednesday,February,140921,34.0,49.99,No Discount,Profit
810,AMER-2020-151995,2020-10-13,Canada,Montreal,AMER,NAMER,Volkswagen,1046,Manufacturing,SMB,ChatBot Plugin,PGGKETKP9A,11.52,4,0.0,3.2256,2020,10,Tuesday,October,151995,28.000000000000004,2.88,No Discount,Profit
811,AMER-2020-151995,2020-10-13,Canada,Montreal,AMER,NAMER,Volkswagen,1046,Manufacturing,SMB,ContactMatcher,SVQ1J5FOQK,1298.55,5,0.0,311.652,2020,10,Tuesday,October,151995,24.0,259.71,No Discount,Profit
812,AMER-2020-151995,2020-10-13,Canada,Montreal,AMER,NAMER,Volkswagen,1046,Manufacturing,SMB,OneView,NHJMNOYKF2,213.92,4,0.0,62.0368,2020,10,Tuesday,October,151995,29.000000000000004,53.48,No Discount,Profit
813,AMER-2020-151995,2020-10-13,Canada,Montreal,AMER,NAMER,Volkswagen,1046,Manufacturing,SMB,Data Smasher,UAMJKJDJN9,25.78,2,0.0,2.578,2020,10,Tuesday,October,151995,10.0,12.89,No Discount,Profit
814,AMER-2023-143686,2023-05-15,United States,Atlanta,AMER,NAMER,Pemex,1058,Energy,SMB,SaaS Connector Pack,W8T6KO5K97,18.28,2,0.0,6.2152,2023,5,Monday,May,143686,34.0,9.14,No Discount,Profit
815,AMER-2023-143686,2023-05-15,United States,Atlanta,AMER,NAMER,Pemex,1058,Energy,SMB,Data Smasher,M3L6CVD6S1,1399.93,7,0.0,601.9699,2023,5,Monday,May,143686,43.0,199.99,No Discount,Profit
816,EMEA-2021-106565,2021-03-20,Italy,Milan,EMEA,EU,China National Petroleum,1023,Energy,STRATEGIC,Support,1WJ6ZJQ0XH,51.84,8,0.0,24.8832,2021,3,Saturday,March,106565,47.99999999999999,6.48,No Discount,Profit
817,EMEA-2022-149370,2022-09-16,France,Paris,EMEA,EU-WEST,Coca-Cola,1021,Consumer Products,SMB,Support,6JCYU6BV5V,5.344,1,0.2,1.8704,2022,9,Friday,September,149370,35.0,5.344,Low (0–20%),Profit
818,EMEA-2020-140858,2020-06-28,France,Paris,EMEA,EU-WEST,Cvs Health,1026,Retail,SMB,Support,3T4F2NOUC8,41.472,8,0.2,14.5152,2020,6,Sunday,June,140858,35.0,5.184,Low (0–20%),Profit
819,EMEA-2020-140858,2020-06-28,France,Paris,EMEA,EU-WEST,Cvs Health,1026,Retail,SMB,ContactMatcher,R99QYN2E3W,3.168,3,0.7,-2.4288,2020,6,Sunday,June,140858,-76.66666666666666,1.056,High (>30%),Loss
820,EMEA-2020-140858,2020-06-28,France,Paris,EMEA,EU-WEST,Cvs Health,1026,Retail,SMB,FinanceHub,RGSPQGTJFX,1228.465,5,0.3,0.0,2020,6,Sunday,June,140858,0.0,245.69299999999998,Medium (20–30%),Profit
821,EMEA-2020-140858,2020-06-28,France,Paris,EMEA,EU-WEST,Cvs Health,1026,Retail,SMB,ContactMatcher,T3GV4OOFFO,31.086,3,0.7,-22.7964,2020,6,Sunday,June,140858,-73.33333333333333,10.362,High (>30%),Loss
822,EMEA-2020-140858,2020-06-28,France,Paris,EMEA,EU-WEST,Cvs Health,1026,Retail,SMB,Support,054N94BRV7,335.52,4,0.2,117.432,2020,6,Sunday,June,140858,35.0,83.88,Low (0–20%),Profit
823,AMER-2023-101434,2023-06-21,Argentina,Buenos Aires,AMER,LATAM,Trafigura Group,1100,Finance,SMB,Data Smasher,A3GNFZHG54,239.97,3,0.0,71.991,2023,6,Wednesday,June,101434,30.0,79.99,No Discount,Profit
824,AMER-2023-101434,2023-06-21,Argentina,Buenos Aires,AMER,LATAM,Trafigura Group,1100,Finance,SMB,FinanceHub,ENMLAK0G2K,9.82,2,0.0,4.8118,2023,6,Wednesday,June,101434,49.0,4.91,No Discount,Profit
825,AMER-2020-102071,2020-05-09,United States,Los Angeles,AMER,NAMER,Lowes,1060,Retail,SMB,Data Smasher,4V8C7D3OCF,67.8,4,0.0,4.068,2020,5,Saturday,May,102071,6.0,16.95,No Discount,Profit
826,AMER-2020-102071,2020-05-09,United States,Los Angeles,AMER,NAMER,Lowes,1060,Retail,SMB,Data Smasher,Z1VANFRH9I,167.97,3,0.0,40.3128,2020,5,Saturday,May,102071,24.000000000000004,55.99,No Discount,Profit
827,EMEA-2023-126956,2023-08-22,Luxembourg,Luxembourg,EMEA,EU-WEST,Lukoil,1044,Energy,SMB,Storage,1F123TTLUC,35.0,7,0.0,16.8,2023,8,Tuesday,August,126956,48.00000000000001,5.0,No Discount,Profit
828,EMEA-2023-126956,2023-08-22,Luxembourg,Luxembourg,EMEA,EU-WEST,Lukoil,1044,Energy,SMB,Support,JRX49KJUV6,37.24,4,0.0,10.7996,2023,8,Tuesday,August,126956,28.999999999999996,9.31,No Discount,Profit
829,EMEA-2023-126956,2023-08-22,Luxembourg,Luxembourg,EMEA,EU-WEST,Lukoil,1044,Energy,SMB,SaaS Connector Pack - Gold,87LKM7ZM1O,15.28,2,0.0,7.4872,2023,8,Tuesday,August,126956,49.0,7.64,No Discount,Profit
830,EMEA-2023-129462,2023-06-17,Ireland,Cork,EMEA,UKIR,Oracle,1072,Tech,SMB,FinanceHub,MC3BWBQBTC,301.96,2,0.0,90.588,2023,6,Saturday,June,129462,30.0,150.98,No Discount,Profit
831,EMEA-2023-129462,2023-06-17,Ireland,Cork,EMEA,UKIR,Oracle,1072,Tech,SMB,OneView,YA1N178RT0,180.66,3,0.0,50.5848,2023,6,Saturday,June,129462,28.000000000000004,60.22,No Discount,Profit
832,EMEA-2023-129462,2023-06-17,Ireland,Cork,EMEA,UKIR,Oracle,1072,Tech,SMB,Site Analytics,D6OB28KYM4,191.98,2,0.0,51.8346,2023,6,Saturday,June,129462,27.0,95.99,No Discount,Profit
833,EMEA-2023-129462,2023-06-17,Ireland,Cork,EMEA,UKIR,Oracle,1072,Tech,SMB,Site Analytics,MEKW9H2DIQ,65.99,1,0.0,17.1574,2023,6,Saturday,June,129462,26.0,65.99,No Discount,Profit
834,EMEA-2022-165316,2022-07-24,Germany,Cologne,EMEA,EU-WEST,Royal Dutch Shell,1031,Energy,STRATEGIC,ChatBot Plugin,3LVTHEO6HR,35.216,2,0.2,2.6412,2022,7,Sunday,July,165316,7.5,17.608,Low (0–20%),Profit
835,EMEA-2022-165316,2022-07-24,Germany,Cologne,EMEA,EU-WEST,Royal Dutch Shell,1031,Energy,STRATEGIC,OneView,HQP4WJ6Q6Y,23.696,2,0.2,6.5164,2022,7,Sunday,July,165316,27.499999999999996,11.848,Low (0–20%),Profit
836,EMEA-2022-165316,2022-07-24,Germany,Cologne,EMEA,EU-WEST,Royal Dutch Shell,1031,Energy,STRATEGIC,Big Ol Database,6YHZ1D5V3N,265.475,1,0.5,-111.4995,2022,7,Sunday,July,165316,-41.99999999999999,265.475,High (>30%),Loss
837,APJ-2020-115987,2020-09-08,Japan,Hyogo,APJ,JAPN,Citigroup,1020,Finance,SMB,ContactMatcher,SA02C6PH14,51.184,4,0.8,-79.3352,2020,9,Tuesday,September,115987,-155.0,12.796,High (>30%),Loss
838,EMEA-2023-156083,2023-11-05,South Africa,Johannesburg,EMEA,MEA,Oracle,1072,Tech,ENTERPRISE,Support,RR7NTAESV8,9.664,2,0.2,3.2616,2023,11,Sunday,November,156083,33.75,4.832,Low (0–20%),Profit
839,APJ-2022-137547,2022-03-08,Japan,Saitama,APJ,JAPN,Verizon Communications,1094,Communications,STRATEGIC,Site Analytics,L6SEOJJ7AF,21.072,3,0.2,1.5804,2022,3,Tuesday,March,137547,7.500000000000001,7.024,Low (0–20%),Profit
840,EMEA-2021-100454,2021-11-20,United Kingdom,London,EMEA,UKIR,Volkswagen,1046,Manufacturing,STRATEGIC,ChatBot Plugin,VRR62NQBYY,60.45,3,0.0,16.3215,2021,11,Saturday,November,100454,27.0,20.150000000000002,No Discount,Profit
841,EMEA-2021-100454,2021-11-20,United Kingdom,London,EMEA,UKIR,Volkswagen,1046,Manufacturing,STRATEGIC,ChatBot Plugin,OKJZDN5B92,11.52,4,0.0,3.3408,2021,11,Saturday,November,100454,29.000000000000004,2.88,No Discount,Profit
842,EMEA-2021-100454,2021-11-20,United Kingdom,London,EMEA,UKIR,Volkswagen,1046,Manufacturing,STRATEGIC,Marketing Suite,3299UD2AW4,186.048,4,0.2,9.3024,2021,11,Saturday,November,100454,5.0,46.512,Low (0–20%),Profit
843,AMER-2022-161669,2022-11-08,United States,New York City,AMER,NAMER,Panasonic,1091,Tech,STRATEGIC,ContactMatcher,937UYU47WH,37.44,4,0.2,11.7,2022,11,Tuesday,November,161669,31.25,9.36,Low (0–20%),Profit
844,AMER-2022-161669,2022-11-08,United States,New York City,AMER,NAMER,Panasonic,1091,Tech,STRATEGIC,ContactMatcher,EU4TTG4UZD,26.976,4,0.2,8.7672,2022,11,Tuesday,November,161669,32.50000000000001,6.744,Low (0–20%),Profit
845,AMER-2022-161669,2022-11-08,United States,New York City,AMER,NAMER,Panasonic,1091,Tech,STRATEGIC,Support,BUGFD1HKZH,11.36,2,0.0,3.2944,2022,11,Tuesday,November,161669,29.000000000000004,5.68,No Discount,Profit
846,AMER-2022-161669,2022-11-08,United States,New York City,AMER,NAMER,Panasonic,1091,Tech,STRATEGIC,FinanceHub,10F4SSRZJG,14.62,2,0.0,6.8714,2022,11,Tuesday,November,161669,47.0,7.31,No Discount,Profit
847,EMEA-2021-114300,2021-10-13,Ireland,Dublin,EMEA,UKIR,Mckesson,1063,Consumer Products,SMB,Site Analytics,FMFQ0CRE0O,83.72,7,0.0,23.4416,2021,10,Wednesday,October,114300,28.000000000000004,11.959999999999999,No Discount,Profit
848,EMEA-2021-114300,2021-10-13,Ireland,Dublin,EMEA,UKIR,Mckesson,1063,Consumer Products,SMB,FinanceHub,7CLDX9H3FR,287.94,3,0.0,77.7438,2021,10,Wednesday,October,114300,26.999999999999996,95.98,No Discount,Profit
849,AMER-2023-107503,2023-01-02,Mexico,Mexico City,AMER,LATAM,General Electric,1040,Finance,SMB,SaaS Connector Pack,WFEX4WT5DL,48.896,4,0.2,8.5568,2023,1,Monday,January,107503,17.5,12.224,Low (0–20%),Profit
850,AMER-2020-107755,2020-02-08,Argentina,Rosario,AMER,LATAM,Hsbc Holdings,1070,Finance,STRATEGIC,Data Smasher,7X4XYXS4OD,115.36,7,0.0,49.6048,2020,2,Saturday,February,107755,43.0,16.48,No Discount,Profit
851,AMER-2022-152534,2022-06-21,United States,Jackson,AMER,NAMER,Mckesson,1063,Consumer Products,STRATEGIC,ChatBot Plugin,JY1575KRL5,5.16,2,0.0,1.3416,2022,6,Tuesday,June,152534,25.999999999999996,2.58,No Discount,Profit
852,AMER-2022-152534,2022-06-21,United States,Jackson,AMER,NAMER,Mckesson,1063,Consumer Products,STRATEGIC,Support,DU8X0OG66F,38.88,6,0.0,18.6624,2022,6,Tuesday,June,152534,48.00000000000001,6.48,No Discount,Profit
853,EMEA-2022-113747,2022-05-29,Ukraine,Kyiv,EMEA,EU-EAST,United Parcel Service,1090,Transportation,SMB,ChatBot Plugin,R5AWJUXLU4,185.88,6,0.0,50.1876,2022,5,Sunday,May,113747,27.0,30.98,No Discount,Profit
854,EMEA-2022-123274,2022-02-19,United Kingdom,London,EMEA,UKIR,Lukoil,1044,Energy,SMB,SaaS Connector Pack,NV7LBZUCTW,44.46,2,0.0,14.6718,2022,2,Saturday,February,123274,32.99999999999999,22.23,No Discount,Profit
855,EMEA-2022-123274,2022-02-19,United Kingdom,London,EMEA,UKIR,Lukoil,1044,Energy,SMB,Marketing Suite - Gold,YOZMYJ15YG,242.94,3,0.0,9.7176,2022,2,Saturday,February,123274,3.9999999999999996,80.98,No Discount,Profit
856,EMEA-2020-125612,2020-08-03,United Kingdom,London,EMEA,UKIR,Abbott Laboratories,1001,Healthcare,SMB,Support,05M7F9549P,39.96,2,0.0,18.7812,2020,8,Monday,August,125612,47.0,19.98,No Discount,Profit
857,EMEA-2020-125612,2020-08-03,United Kingdom,London,EMEA,UKIR,Abbott Laboratories,1001,Healthcare,SMB,Support,N8T6S8H6I0,102.3,10,0.0,26.598,2020,8,Monday,August,125612,26.0,10.23,No Discount,Profit
858,EMEA-2020-125612,2020-08-03,United Kingdom,London,EMEA,UKIR,Abbott Laboratories,1001,Healthcare,SMB,Marketing Suite - Gold,ZNKW3H6PN4,21.36,2,0.0,5.7672,2020,8,Monday,August,125612,27.0,10.68,No Discount,Profit
859,AMER-2023-161984,2023-04-11,Argentina,Buenos Aires,AMER,LATAM,Fedex,1036,Transportation,ENTERPRISE,Support,NPNN3H6XRX,7.61,1,0.0,3.5767,2023,4,Tuesday,April,161984,47.0,7.61,No Discount,Profit
860,AMER-2023-161984,2023-04-11,Argentina,Buenos Aires,AMER,LATAM,Fedex,1036,Transportation,ENTERPRISE,Storage,7EFVXV7LZU,7.16,2,0.0,3.58,2023,4,Tuesday,April,161984,50.0,3.58,No Discount,Profit
861,AMER-2020-133851,2020-06-09,United States,Los Angeles,AMER,NAMER,Comcast,1022,Communications,SMB,Support,T7PH67FLXM,7.36,2,0.0,0.1472,2020,6,Tuesday,June,133851,2.0,3.68,No Discount,Profit
862,AMER-2020-133851,2020-06-09,United States,Los Angeles,AMER,NAMER,Comcast,1022,Communications,SMB,ChatBot Plugin,C48FI0OWSS,23.1,2,0.0,10.626,2020,6,Tuesday,June,133851,46.0,11.55,No Discount,Profit
863,EMEA-2022-134474,2022-01-05,Germany,Berlin,EMEA,EU-WEST,Nestle,1089,Consumer Products,STRATEGIC,Data Smasher,JGWLJFQBDG,191.472,6,0.2,40.6878,2022,1,Wednesday,January,134474,21.25,31.912000000000003,Low (0–20%),Profit
864,EMEA-2022-134474,2022-01-05,Germany,Berlin,EMEA,EU-WEST,Nestle,1089,Consumer Products,STRATEGIC,ChatBot Plugin,0HGZ12CSYH,5.248,2,0.2,0.5904,2022,1,Wednesday,January,134474,11.25,2.624,Low (0–20%),Profit
865,EMEA-2022-134474,2022-01-05,Germany,Berlin,EMEA,EU-WEST,Nestle,1089,Consumer Products,STRATEGIC,Site Analytics,SOENSXOSQO,59.184,2,0.2,5.1786,2022,1,Wednesday,January,134474,8.75,29.592,Low (0–20%),Profit
866,EMEA-2020-149020,2020-01-11,Spain,Madrid,EMEA,EU-WEST,Airbus,1030,Manufacturing,STRATEGIC,FinanceHub,NI34HEJEB8,2.89,1,0.0,1.3583,2020,1,Saturday,January,149020,47.0,2.89,No Discount,Profit
867,EMEA-2020-149020,2020-01-11,Spain,Madrid,EMEA,EU-WEST,Airbus,1030,Manufacturing,STRATEGIC,SaaS Connector Pack,JUOKGBRY2J,51.94,1,0.0,21.2954,2020,1,Saturday,January,149020,41.0,51.94,No Discount,Profit
868,EMEA-2022-134362,2022-09-30,France,Paris,EMEA,EU-WEST,Marathon Petroleum,1061,Energy,STRATEGIC,FinanceHub,NVGTTAY6Y8,15.936,4,0.2,5.1792,2022,9,Friday,September,134362,32.5,3.984,Low (0–20%),Profit
869,EMEA-2020-136742,2020-04-06,France,Nice,EMEA,EU-WEST,News Corp.,1071,Misc,STRATEGIC,ContactMatcher,9RHZXK1QW6,44.91,6,0.7,-35.928,2020,4,Monday,April,136742,-80.0,7.484999999999999,High (>30%),Loss
870,EMEA-2022-158099,2022-09-04,France,Paris,EMEA,EU-WEST,At&T,1010,Communications,ENTERPRISE,ContactMatcher,VPXQRQLWD7,1141.47,5,0.7,-760.98,2022,9,Sunday,September,158099,-66.66666666666666,228.294,High (>30%),Loss
871,EMEA-2022-158099,2022-09-04,France,Paris,EMEA,EU-WEST,At&T,1010,Communications,ENTERPRISE,Site Analytics,WL5GGIO97G,280.782,3,0.4,-46.797,2022,9,Sunday,September,158099,-16.666666666666664,93.594,High (>30%),Loss
872,EMEA-2021-131128,2021-10-19,Greece,Athens,EMEA,EU-EAST,Intel,1051,Tech,SMB,Support,JC0QE72YO6,34.44,3,0.0,17.22,2021,10,Tuesday,October,131128,50.0,11.479999999999999,No Discount,Profit
873,EMEA-2020-148488,2020-12-10,United Kingdom,London,EMEA,UKIR,Wells Fargo,1099,Finance,SMB,Support,EL32202MOO,11.36,2,0.0,5.2256,2020,12,Thursday,December,148488,46.0,5.68,No Discount,Profit
874,EMEA-2020-148488,2020-12-10,United Kingdom,London,EMEA,UKIR,Wells Fargo,1099,Finance,SMB,ContactMatcher,1BC1LYMW2V,106.344,7,0.2,37.2204,2020,12,Thursday,December,148488,35.0,15.191999999999998,Low (0–20%),Profit
875,EMEA-2023-114636,2023-08-26,Sweden,Stockholm,EMEA,NOR,General Electric,1040,Finance,SMB,Support,C4UJXYY6IX,192.16,5,0.2,67.256,2023,8,Saturday,August,114636,35.0,38.432,Low (0–20%),Profit
876,EMEA-2022-116736,2022-01-17,Greece,Athens,EMEA,EU-EAST,Merck,1064,Healthcare,ENTERPRISE,SaaS Connector Pack,TP9GIUUZZI,322.59,3,0.0,64.518,2022,1,Monday,January,116736,20.0,107.52999999999999,No Discount,Profit
877,EMEA-2022-116736,2022-01-17,Greece,Athens,EMEA,EU-EAST,Merck,1064,Healthcare,ENTERPRISE,Data Smasher,GY04LB2HQ0,29.99,1,0.0,13.1956,2022,1,Monday,January,116736,44.00000000000001,29.99,No Discount,Profit
878,EMEA-2022-116736,2022-01-17,Greece,Athens,EMEA,EU-EAST,Merck,1064,Healthcare,ENTERPRISE,Data Smasher,H95QRX1C9O,371.97,3,0.0,66.9546,2022,1,Monday,January,116736,18.0,123.99000000000001,No Discount,Profit
879,EMEA-2020-158638,2020-09-17,France,Paris,EMEA,EU-WEST,Fedex,1036,Transportation,ENTERPRISE,ContactMatcher,ESVRNYX01P,5.892,4,0.7,-4.1244,2020,9,Thursday,September,158638,-69.99999999999999,1.473,High (>30%),Loss
880,EMEA-2023-111689,2023-12-01,United Kingdom,London,EMEA,UKIR,Pfizer,1074,Healthcare,ENTERPRISE,ContactMatcher,0FRSRQO7UM,68.472,3,0.2,23.1093,2023,12,Friday,December,111689,33.75,22.823999999999998,Low (0–20%),Profit
881,EMEA-2023-111689,2023-12-01,United Kingdom,London,EMEA,UKIR,Pfizer,1074,Healthcare,ENTERPRISE,FinanceHub,UDZPCR4UH6,1242.9,5,0.1,262.39,2023,12,Friday,December,111689,21.111111111111107,248.58,Low (0–20%),Profit
882,EMEA-2021-129098,2021-10-09,Spain,Madrid,EMEA,EU-WEST,Trafigura Group,1100,Finance,SMB,Marketing Suite - Gold,ZAD122ARN5,30.84,2,0.0,8.3268,2021,10,Saturday,October,129098,27.0,15.42,No Discount,Profit
883,AMER-2023-123463,2023-12-24,United States,Los Angeles,AMER,NAMER,Trafigura Group,1100,Finance,SMB,ChatBot Plugin,VIWF4QZK9A,13.48,4,0.0,5.9312,2023,12,Sunday,December,123463,43.99999999999999,3.37,No Discount,Profit
884,AMER-2022-165148,2022-10-23,Brazil,São Paulo,AMER,LATAM,Daimler,1052,Transportation,ENTERPRISE,SaaS Connector Pack,74AW16IUQV,31.4,5,0.0,10.048,2022,10,Sunday,October,165148,32.0,6.279999999999999,No Discount,Profit
885,EMEA-2020-134061,2020-04-29,United Kingdom,Liverpool,EMEA,UKIR,Aetna,1002,Healthcare,SMB,SaaS Connector Pack,3HMNW2LEUI,17.46,2,0.0,5.9364,2020,4,Wednesday,April,134061,34.0,8.73,No Discount,Profit
886,AMER-2021-143602,2021-04-25,United States,New York City,AMER,NAMER,Anthem,1029,Healthcare,STRATEGIC,ContactMatcher,LS2GQVAZNW,13.944,3,0.2,4.5318,2021,4,Sunday,April,143602,32.49999999999999,4.648000000000001,Low (0–20%),Profit
887,AMER-2023-115364,2023-06-27,United States,Seattle,AMER,NAMER,Hsbc Holdings,1070,Finance,SMB,Marketing Suite - Gold,O9KG30EECR,83.76,12,0.0,1.6752,2023,6,Tuesday,June,115364,2.0,6.98,No Discount,Profit
888,APJ-2023-150707,2023-10-15,China,Shanghai,APJ,APAC,Pepsico,1073,Consumer Products,ENTERPRISE,ContactMatcher,5FQ6WMR3XT,37.66,7,0.0,18.4534,2023,10,Sunday,October,150707,49.0,5.38,No Discount,Profit
889,AMER-2020-104976,2020-12-09,United States,Los Angeles,AMER,NAMER,Hsbc Holdings,1070,Finance,STRATEGIC,Support,Y8I4MPITV2,34.68,6,0.0,16.9932,2020,12,Wednesday,December,104976,49.00000000000001,5.78,No Discount,Profit
890,EMEA-2023-132934,2023-06-21,United Kingdom,Leicester,EMEA,UKIR,Nestle,1089,Consumer Products,SMB,Data Smasher,HXAGH1LMYW,149.95,5,0.0,14.995,2023,6,Wednesday,June,132934,10.0,29.99,No Discount,Profit
891,EMEA-2023-132934,2023-06-21,United Kingdom,Leicester,EMEA,UKIR,Nestle,1089,Consumer Products,SMB,ContactMatcher,J5WD5I81C0,51.312,3,0.2,18.6006,2023,6,Wednesday,June,132934,36.25000000000001,17.104,Low (0–20%),Profit
